50.0,1
50.0,5
50.0,6
130.0,8
205.0,13
340.0,14
430.0,16
592.0,17
592.0,20
592.0,21
652.0,23
700.0,24
764.0,27
959.2,29
959.2,31
959.2,32
999.2,34
1121.2,35
1121.2,37
1153.2,38
1178.8000000000002,40
1230.0,43
1270.96,46
1270.96,48
1318.96,49
1357.3600000000001,50
1395.76,53
1426.48,54
1426.48,56
1426.48,57
1467.44,59
1500.208,60
1525.808,63
1558.576,68
1584.7903999999999,69
1584.7903999999999,71
1584.7903999999999,72
1605.2703999999999,74
1635.9904000000001,76
1660.5664000000002,77
1685.1424000000002,80
1704.8032000000003,81
1731.0176000000001,84
1751.9891200000002,86
1751.9891200000002,88
1751.9891200000002,89
1768.3731200000002,91
1818.3443200000004,94
1818.3443200000004,96
1818.3443200000004,97
1839.3158400000002,98
1856.0930560000002,101
1856.0930560000002,103
1869.200256,105
1879.686016,108
1899.3468160000002,111
1915.0754560000003,112
1915.0754560000003,114
1915.0754560000003,115
1925.5612160000003,117
1933.9498240000003,119
1950.7270400000002,122
1964.1488128,125
1979.8774528000001,127
1992.4603648000002,128
2000.8489728000004,130
2007.5598592000003,131
2007.5598592000003,133
2007.5598592000003,134
2020.9816320000002,135
2033.564544,138
2044.3019622400004,141
2063.6293150720003,144
2070.3402014720004,147
2075.7089105920004,150
2075.7089105920004,152
2075.7089105920004,153
2085.7752401920006,155
2103.8946334720004,156
2111.9476971520003,159
2111.9476971520003,161
2111.9476971520003,162
2120.537631744,164
2127.4095794176,165
2127.4095794176,167
2127.4095794176,168
2132.7782885376,169
2137.0732558336003,170
2143.5157067776,173
2155.1121184768,174
2155.1121184768,176
2155.1121184768,177
2161.9840661504004,179
2167.4816242892803,180
2167.4816242892803,182
2167.4816242892803,183
2171.7765915852806,185
2171.7765915852806,188
2171.7765915852806,189
2176.93055234048,191
2181.05372094464,192
2184.4896947814404,194
2184.4896947814404,196
2184.4896947814404,197
2189.9872529203203,199
2194.3852994314243,201
2194.3852994314243,203
2194.3852994314243,204
2198.7833459425283,206
2202.9065145466884,209
2205.6552936161283,212
2214.0390697779203,213
2217.557506986803,215
2217.557506986803,219
2217.557506986803,220
2220.8560418701313,222
2226.7934046601217,223
2226.7934046601217,225
2226.7934046601217,226
2228.992427915674,228
2230.7516465201156,231
2232.510865124557,234
2233.91824000811,237
2233.91824000811,239
2236.7329897752165,241
2245.3179765648915,244
2247.9568044715543,247
2250.067866796884,248
2250.067866796884,250
2251.4752416804376,252
2252.60114158728,255
2254.7122039126098,258
2256.9640037262952,261
2258.765443577244,264
2259.891343484086,267
2260.7920634095603,270
2260.7920634095603,272
2262.5935032605084,274
2264.0346551412667,275
2264.0346551412667,277
2264.0346551412667,278
2265.7235050015306,279
2268.763434750006,280
2270.2045866307644,282
2271.3575081353715,283
2272.258228060846,286
2272.978804001225,289
2274.329883889436,291
2275.410747800005,294
2277.356302839029,295
2277.356302839029,297
2277.356302839029,298
2278.076878779408,300
2278.076878779408,304
2279.2298002840153,306
2280.1521374877007,309
2281.0168286161556,312
2281.5932893684594,315
2282.6309187226057,317
2283.553255926291,320
2284.2911256892394,322
2284.9828785920035,325
2286.228033816979,326
2286.6892024188214,328
2287.0581373002956,329
2287.796007063244,332
2288.3863028736027,335
2288.3863028736027,337
2288.939705195814,339
2289.3824270535833,340
2289.9727228639417,343
2290.341657745416,347
2290.6368056505953,350
2290.6368056505953,352
2290.6368056505953,353
2291.079527508364,355
2291.43370499458,356
2291.43370499458,358
2291.9059416428663,360
2292.7559676097826,363
2293.0511155149625,365
2293.2872338391057,368
2293.2872338391057,370
2293.641411325321,372
2293.9247533142934,373
2294.302542632923,376
2294.5386609570664,380
2294.7275556163813,382
